game_pk,game_date,home_team,away_team,home_moneyline,away_moneyline,home_decimal,away_decimal,source_match_ts,hours_delta,source_href
776537,2025-08-30,Cleveland Guardians,Seattle Mariners,123,-145,2.23,1.69,2025-08-30 23:15:00+00:00,0.0,/baseball-odds/usa-mlb/cleveland-seattle-2025-08-31/1152118
776539,2025-08-30,Boston Red Sox,Pittsburgh Pirates,-185,138,1.54,2.38,2025-08-30 20:10:00+00:00,0.0,/baseball-odds/usa-mlb/boston-pittsburgh-2025-08-30/1152111
776507,2025-08-31,San Francisco Giants,Baltimore Orioles,-152,125,1.66,2.25,2025-08-31 20:05:00+00:00,0.0,/baseball-odds/usa-mlb/san-francisco-baltimore-2025-08-31/1152135
776508,2025-08-31,Athletics,Texas Rangers,120,-145,2.2,1.69,2025-08-31 20:05:00+00:00,0.0,/baseball-odds/usa-mlb/athletics-texas-2025-08-31/1152134
776509,2025-08-31,Los Angeles Dodgers,Arizona Diamondbacks,-227,183,1.44,2.83,2025-08-31 20:10:00+00:00,0.0,/baseball-odds/usa-mlb/la-dodgers-arizona-2025-08-31/1152136
776510,2025-08-31,Houston Astros,Los Angeles Angels,-175,126,1.57,2.26,2025-08-31 18:10:00+00:00,0.0,/baseball-odds/usa-mlb/houston-la-angels-2025-08-31/1152131
776511,2025-08-31,Colorado Rockies,Chicago Cubs,196,-278,2.96,1.36,2025-08-31 19:10:00+00:00,0.0,/baseball-odds/usa-mlb/colorado-cubs-2025-08-31/1152133
776512,2025-08-31,Kansas City Royals,Detroit Tigers,139,-169,2.39,1.59,2025-08-31 18:10:00+00:00,0.0,/baseball-odds/usa-mlb/kansas-city-detroit-2025-08-31/1152132
776513,2025-08-31,Minnesota Twins,San Diego Padres,-130,102,1.77,2.02,2025-08-31 17:05:00+00:00,0.0,/baseball-odds/usa-mlb/minnesota-san-diego-2025-08-31/1152124
776514,2025-08-31,Chicago White Sox,New York Yankees,138,-175,2.38,1.57,2025-08-31 18:10:00+00:00,0.0,/baseball-odds/usa-mlb/white-sox-ny-yankees-2025-08-31/1152130
776515,2025-08-31,Toronto Blue Jays,Milwaukee Brewers,-110,-110,1.91,1.91,2025-08-31 17:37:00+00:00,0.0,/baseball-odds/usa-mlb/toronto-milwaukee-2025-08-31/1152127
776517,2025-08-31,Boston Red Sox,Pittsburgh Pirates,-185,138,1.54,2.38,2025-08-31 17:35:00+00:00,0.0,/baseball-odds/usa-mlb/boston-pittsburgh-2025-08-31/1152125
776518,2025-08-31,Cincinnati Reds,St. Louis Cardinals,-149,123,1.67,2.23,2025-08-31 16:10:00+00:00,0.0,/baseball-odds/usa-mlb/cincinnati-st-louis-2025-08-31/1152123
776519,2025-08-31,New York Mets,Miami Marlins,-208,153,1.48,2.53,2025-08-31 17:40:00+00:00,0.0,/baseball-odds/usa-mlb/ny-mets-miami-2025-08-31/1152128
776520,2025-08-31,Washington Nationals,Tampa Bay Rays,112,-141,2.12,1.71,2025-08-31 17:35:00+00:00,0.0,/baseball-odds/usa-mlb/washington-tampa-bay-2025-08-31/1152126
776521,2025-08-31,Cleveland Guardians,Seattle Mariners,-111,-112,1.9,1.89,2025-08-31 17:40:00+00:00,0.0,/baseball-odds/usa-mlb/cleveland-seattle-2025-08-31/1152129
776522,2025-08-31,Philadelphia Phillies,Atlanta Braves,-167,138,1.6,2.38,2025-08-31 23:10:00+00:00,0.0,/baseball-odds/usa-mlb/philadelphia-atlanta-2025-09-01/1152137
776492,2025-09-01,Colorado Rockies,San Francisco Giants,116,-141,2.16,1.71,2025-09-01 20:10:00+00:00,0.0,/baseball-odds/usa-mlb/colorado-san-francisco-2025-09-01/1152146
776494,2025-09-01,San Diego Padres,Baltimore Orioles,-172,141,1.58,2.41,2025-09-01 22:40:00+00:00,0.0,/baseball-odds/usa-mlb/san-diego-baltimore-2025-09-02/1152148
776495,2025-09-01,Arizona Diamondbacks,Texas Rangers,-145,111,1.69,2.11,2025-09-02 00:10:00+00:00,0.0,/baseball-odds/usa-mlb/arizona-texas-2025-09-02/1152150
776497,2025-09-01,St. Louis Cardinals,Athletics,-154,127,1.65,2.27,2025-09-01 18:15:00+00:00,0.0,/baseball-odds/usa-mlb/st-louis-athletics-2025-09-01/1152144
776498,2025-09-01,Washington Nationals,Miami Marlins,-119,-109,1.84,1.92,2025-09-01 17:05:00+00:00,0.0,/baseball-odds/usa-mlb/washington-miami-2025-09-01/1152138
776499,2025-09-01,Houston Astros,Los Angeles Angels,-161,134,1.62,2.34,2025-09-01 18:10:00+00:00,0.0,/baseball-odds/usa-mlb/houston-la-angels-2025-09-01/1152142
776500,2025-09-01,Milwaukee Brewers,Philadelphia Phillies,-164,123,1.61,2.23,2025-09-01 20:10:00+00:00,0.0,/baseball-odds/usa-mlb/milwaukee-philadelphia-2025-09-01/1152147
776501,2025-09-01,Detroit Tigers,New York Mets,-105,-123,1.95,1.81,2025-09-01 17:10:00+00:00,0.0,/baseball-odds/usa-mlb/detroit-ny-mets-2025-09-01/1152140
776502,2025-09-01,Minnesota Twins,Chicago White Sox,-200,147,1.5,2.47,2025-09-01 18:10:00+00:00,0.0,/baseball-odds/usa-mlb/minnesota-white-sox-2025-09-01/1152143
776503,2025-09-01,Cincinnati Reds,Toronto Blue Jays,-128,101,1.78,2.01,2025-09-01 17:10:00+00:00,0.0,/baseball-odds/usa-mlb/cincinnati-toronto-2025-09-01/1152139
776504,2025-09-01,Tampa Bay Rays,Seattle Mariners,-114,-109,1.88,1.92,2025-09-01 23:35:00+00:00,0.0,/baseball-odds/usa-mlb/tampa-bay-seattle-2025-09-02/1152149
776505,2025-09-01,Boston Red Sox,Cleveland Guardians,-149,116,1.67,2.16,2025-09-01 17:35:00+00:00,0.0,/baseball-odds/usa-mlb/boston-cleveland-2025-09-01/1152141
776506,2025-09-01,Chicago Cubs,Atlanta Braves,-127,-102,1.79,1.98,2025-09-01 20:05:00+00:00,0.0,/baseball-odds/usa-mlb/cubs-atlanta-2025-09-01/1152145
776480,2025-09-02,San Diego Padres,Baltimore Orioles,-189,151,1.53,2.51,2025-09-03 01:40:00+00:00,0.0,/baseball-odds/usa-mlb/san-diego-baltimore-2025-09-03/1152163
776481,2025-09-02,Arizona Diamondbacks,Texas Rangers,-114,-114,1.88,1.88,2025-09-03 01:40:00+00:00,0.0,/baseball-odds/usa-mlb/arizona-texas-2025-09-03/1152164
776482,2025-09-02,Washington Nationals,Miami Marlins,-137,105,1.73,2.05,2025-09-02 22:45:00+00:00,0.0,/baseball-odds/usa-mlb/washington-miami-2025-09-03/1152154
776483,2025-09-02,St. Louis Cardinals,Athletics,-106,-114,1.94,1.88,2025-09-02 23:45:00+00:00,0.0,/baseball-odds/usa-mlb/st-louis-athletics-2025-09-03/1152160
776484,2025-09-02,Minnesota Twins,Chicago White Sox,-149,113,1.67,2.13,2025-09-02 23:40:00+00:00,0.0,/baseball-odds/usa-mlb/minnesota-white-sox-2025-09-03/1152157
776485,2025-09-02,Tampa Bay Rays,Seattle Mariners,-105,-114,1.95,1.88,2025-09-02 23:35:00+00:00,0.0,/baseball-odds/usa-mlb/tampa-bay-seattle-2025-09-03/1152156
776486,2025-09-02,Colorado Rockies,San Francisco Giants,183,-227,2.83,1.44,2025-09-03 00:40:00+00:00,0.0,/baseball-odds/usa-mlb/colorado-san-francisco-2025-09-03/1152162
776487,2025-09-02,Chicago Cubs,Atlanta Braves,-182,135,1.55,2.35,2025-09-02 23:40:00+00:00,0.0,/baseball-odds/usa-mlb/cubs-atlanta-2025-09-03/1152159
776488,2025-09-02,Kansas City Royals,Los Angeles Angels,-164,135,1.61,2.35,2025-09-02 23:40:00+00:00,0.0,/baseball-odds/usa-mlb/kansas-city-la-angels-2025-09-03/1152158
776489,2025-09-02,Houston Astros,New York Yankees,-104,-116,1.96,1.86,2025-09-03 00:10:00+00:00,0.0,/baseball-odds/usa-mlb/houston-ny-yankees-2025-09-03/1152161
776490,2025-09-02,Detroit Tigers,New York Mets,103,-135,2.03,1.74,2025-09-02 22:40:00+00:00,0.0,/baseball-odds/usa-mlb/detroit-ny-mets-2025-09-03/1152153
776491,2025-09-02,Cincinnati Reds,Toronto Blue Jays,102,-133,2.02,1.75,2025-09-02 22:40:00+00:00,0.0,/baseball-odds/usa-mlb/cincinnati-toronto-2025-09-03/1152152
776493,2025-09-02,Boston Red Sox,Cleveland Guardians,-270,192,1.37,2.92,2025-09-02 22:45:00+00:00,0.0,/baseball-odds/usa-mlb/boston-cleveland-2025-09-03/1152155
776496,2025-09-02,Pittsburgh Pirates,Los Angeles Dodgers,138,-167,2.38,1.6,2025-09-02 22:40:00+00:00,0.0,/baseball-odds/usa-mlb/pittsburgh-la-dodgers-2025-09-03/1152151
776465,2025-09-03,San Diego Padres,Baltimore Orioles,-192,144,1.52,2.44,2025-09-03 20:10:00+00:00,0.0,/baseball-odds/usa-mlb/san-diego-baltimore-2025-09-03/1152168
776466,2025-09-03,Kansas City Royals,Los Angeles Angels,-169,146,1.59,2.46,2025-09-03 23:40:00+00:00,0.0,/baseball-odds/usa-mlb/kansas-city-la-angels-2025-09-04/1152175
776467,2025-09-03,Colorado Rockies,San Francisco Giants,163,-200,2.63,1.5,2025-09-04 00:40:00+00:00,0.0,/baseball-odds/usa-mlb/colorado-san-francisco-2025-09-04/1152179
776468,2025-09-03,Arizona Diamondbacks,Texas Rangers,-128,103,1.78,2.03,2025-09-03 19:40:00+00:00,0.0,/baseball-odds/usa-mlb/arizona-texas-2025-09-03/1152167
776469,2025-09-03,Minnesota Twins,Chicago White Sox,-182,135,1.55,2.35,2025-09-03 23:40:00+00:00,0.0,/baseball-odds/usa-mlb/minnesota-white-sox-2025-09-04/1152176
776470,2025-09-03,St. Louis Cardinals,Athletics,-110,-110,1.91,1.91,2025-09-03 23:45:00+00:00,0.0,/baseball-odds/usa-mlb/st-louis-athletics-2025-09-04/1152177
776471,2025-09-03,Milwaukee Brewers,Philadelphia Phillies,-110,-118,1.91,1.85,2025-09-03 23:40:00+00:00,0.0,/baseball-odds/usa-mlb/milwaukee-philadelphia-2025-09-04/1152174
776472,2025-09-03,Houston Astros,New York Yankees,113,-133,2.13,1.75,2025-09-04 00:10:00+00:00,0.0,/baseball-odds/usa-mlb/houston-ny-yankees-2025-09-04/1152178
776473,2025-09-03,Chicago Cubs,Atlanta Braves,-152,114,1.66,2.14,2025-09-03 23:40:00+00:00,0.0,/baseball-odds/usa-mlb/cubs-atlanta-2025-09-04/1152173
776474,2025-09-03,Boston Red Sox,Cleveland Guardians,-154,127,1.65,2.27,2025-09-03 22:45:00+00:00,0.0,/baseball-odds/usa-mlb/boston-cleveland-2025-09-04/1152171
776475,2025-09-03,Cincinnati Reds,Toronto Blue Jays,129,-159,2.29,1.63,2025-09-03 22:40:00+00:00,0.0,/baseball-odds/usa-mlb/cincinnati-toronto-2025-09-04/1152170
776476,2025-09-03,Tampa Bay Rays,Seattle Mariners,101,-132,2.01,1.76,2025-09-03 23:35:00+00:00,0.0,/baseball-odds/usa-mlb/tampa-bay-seattle-2025-09-04/1152172
776477,2025-09-03,Washington Nationals,Miami Marlins,120,-159,2.2,1.63,2025-09-03 17:05:00+00:00,0.0,/baseball-odds/usa-mlb/washington-miami-2025-09-03/1152165
776478,2025-09-03,Detroit Tigers,New York Mets,-101,-119,1.99,1.84,2025-09-03 17:10:00+00:00,0.0,/baseball-odds/usa-mlb/detroit-ny-mets-2025-09-03/1152166
776479,2025-09-03,Pittsburgh Pirates,Los Angeles Dodgers,138,-167,2.38,1.6,2025-09-03 22:40:00+00:00,0.0,/baseball-odds/usa-mlb/pittsburgh-la-dodgers-2025-09-04/1152169
776458,2025-09-04,Tampa Bay Rays,Cleveland Guardians,-179,133,1.56,2.33,2025-09-04 23:35:00+00:00,0.0,/baseball-odds/usa-mlb/tampa-bay-cleveland-2025-09-05/1152182
776459,2025-09-04,Milwaukee Brewers,Philadelphia Phillies,-120,-108,1.83,1.93,2025-09-04 20:10:00+00:00,0.0,/baseball-odds/usa-mlb/milwaukee-philadelphia-2025-09-04/1152180
776461,2025-09-04,Pittsburgh Pirates,Los Angeles Dodgers,-110,-112,1.91,1.89,2025-09-04 22:40:00+00:00,0.0,/baseball-odds/usa-mlb/pittsburgh-la-dodgers-2025-09-05/1152181
776462,2025-09-04,Minnesota Twins,Chicago White Sox,-156,113,1.64,2.13,2025-09-04 23:40:00+00:00,0.0,/baseball-odds/usa-mlb/minnesota-white-sox-2025-09-05/1152185
776463,2025-09-04,Kansas City Royals,Los Angeles Angels,-159,127,1.63,2.27,2025-09-04 23:40:00+00:00,0.0,/baseball-odds/usa-mlb/kansas-city-la-angels-2025-09-05/1152183
776464,2025-09-04,Houston Astros,New York Yankees,111,-143,2.11,1.7,2025-09-04 23:40:00+00:00,0.0,/baseball-odds/usa-mlb/houston-ny-yankees-2025-09-05/1152184
776442,2025-09-05,Colorado Rockies,San Diego Padres,163,-227,2.63,1.44,2025-09-06 00:40:00+00:00,0.0,/baseball-odds/usa-mlb/colorado-san-diego-2025-09-06/1152198
776444,2025-09-05,Los Angeles Angels,Athletics,-154,127,1.65,2.27,2025-09-06 01:38:00+00:00,0.0,/baseball-odds/usa-mlb/la-angels-athletics-2025-09-06/1152199
776445,2025-09-05,St. Louis Cardinals,San Francisco Giants,-119,-101,1.84,1.99,2025-09-06 00:15:00+00:00,0.0,/baseball-odds/usa-mlb/st-louis-san-francisco-2025-09-06/1152197
776446,2025-09-05,Kansas City Royals,Minnesota Twins,-139,106,1.72,2.06,2025-09-05 23:40:00+00:00,0.0,/baseball-odds/usa-mlb/kansas-city-minnesota-2025-09-06/1152195
776448,2025-09-05,Arizona Diamondbacks,Boston Red Sox,112,-135,2.12,1.74,2025-09-06 01:40:00+00:00,0.0,/baseball-odds/usa-mlb/arizona-boston-2025-09-06/1152200
776449,2025-09-05,Texas Rangers,Houston Astros,-128,-102,1.78,1.98,2025-09-06 00:05:00+00:00,0.0,/baseball-odds/usa-mlb/texas-houston-2025-09-06/1152196
776450,2025-09-05,Cincinnati Reds,New York Mets,-106,-118,1.94,1.85,2025-09-05 22:40:00+00:00,0.0,/baseball-odds/usa-mlb/cincinnati-ny-mets-2025-09-06/1152189
776451,2025-09-05,Tampa Bay Rays,Cleveland Guardians,-152,120,1.66,2.2,2025-09-05 23:35:00+00:00,0.0,/baseball-odds/usa-mlb/tampa-bay-cleveland-2025-09-06/1152194
776452,2025-09-05,Detroit Tigers,Chicago White Sox,-189,147,1.53,2.47,2025-09-05 22:40:00+00:00,0.0,/baseball-odds/usa-mlb/detroit-white-sox-2025-09-06/1152187
776453,2025-09-05,Pittsburgh Pirates,Milwaukee Brewers,108,-139,2.08,1.72,2025-09-05 22:40:00+00:00,0.0,/baseball-odds/usa-mlb/pittsburgh-milwaukee-2025-09-06/1152188
776454,2025-09-05,Baltimore Orioles,Los Angeles Dodgers,131,-175,2.31,1.57,2025-09-05 23:05:00+00:00,0.0,/baseball-odds/usa-mlb/baltimore-la-dodgers-2025-09-06/1152190
776455,2025-09-05,Chicago Cubs,Washington Nationals,-233,166,1.43,2.66,2025-09-05 18:20:00+00:00,0.0,/baseball-odds/usa-mlb/cubs-washington-2025-09-05/1152186
776456,2025-09-05,Miami Marlins,Philadelphia Phillies,181,-256,2.81,1.39,2025-09-05 23:10:00+00:00,0.0,/baseball-odds/usa-mlb/miami-philadelphia-2025-09-06/1152192
776457,2025-09-05,New York Yankees,Toronto Blue Jays,-127,103,1.79,2.03,2025-09-05 23:05:00+00:00,0.0,/baseball-odds/usa-mlb/ny-yankees-toronto-2025-09-06/1152191
776460,2025-09-05,Atlanta Braves,Seattle Mariners,-135,110,1.74,2.1,2025-09-05 23:15:00+00:00,0.0,/baseball-odds/usa-mlb/atlanta-seattle-2025-09-06/1152193
776424,2025-09-06,Arizona Diamondbacks,Boston Red Sox,-101,-119,1.99,1.84,2025-09-07 00:10:00+00:00,0.0,/baseball-odds/usa-mlb/arizona-boston-2025-09-07/1152214
776430,2025-09-06,Los Angeles Angels,Athletics,-122,101,1.82,2.01,2025-09-07 01:38:00+00:00,0.0,/baseball-odds/usa-mlb/la-angels-athletics-2025-09-07/1152215
776431,2025-09-06,Colorado Rockies,San Diego Padres,147,-200,2.47,1.5,2025-09-07 00:10:00+00:00,0.0,/baseball-odds/usa-mlb/colorado-san-diego-2025-09-07/1152213
776432,2025-09-06,Texas Rangers,Houston Astros,-123,-105,1.81,1.95,2025-09-06 23:15:00+00:00,0.0,/baseball-odds/usa-mlb/texas-houston-2025-09-07/1152209
776433,2025-09-06,Miami Marlins,Philadelphia Phillies,123,-164,2.23,1.61,2025-09-06 20:10:00+00:00,0.0,/baseball-odds/usa-mlb/miami-philadelphia-2025-09-06/1152203
776434,2025-09-06,Kansas City Royals,Minnesota Twins,-104,-130,1.96,1.77,2025-09-06 23:15:00+00:00,0.0,/baseball-odds/usa-mlb/kansas-city-minnesota-2025-09-07/1152210
776435,2025-09-06,Detroit Tigers,Chicago White Sox,-303,236,1.33,3.36,2025-09-06 22:10:00+00:00,0.0,/baseball-odds/usa-mlb/detroit-white-sox-2025-09-07/1152204
776436,2025-09-06,New York Yankees,Toronto Blue Jays,-145,111,1.69,2.11,2025-09-06 17:05:00+00:00,0.0,/baseball-odds/usa-mlb/ny-yankees-toronto-2025-09-06/1152201
776437,2025-09-06,St. Louis Cardinals,San Francisco Giants,-102,-127,1.98,1.79,2025-09-06 23:15:00+00:00,0.0,/baseball-odds/usa-mlb/st-louis-san-francisco-2025-09-07/1152212
776438,2025-09-06,Tampa Bay Rays,Cleveland Guardians,-139,112,1.72,2.12,2025-09-06 23:05:00+00:00,0.0,/baseball-odds/usa-mlb/tampa-bay-cleveland-2025-09-07/1152207
776439,2025-09-06,Cincinnati Reds,New York Mets,112,-135,2.12,1.74,2025-09-06 22:40:00+00:00,0.0,/baseball-odds/usa-mlb/cincinnati-ny-mets-2025-09-07/1152206
776440,2025-09-06,Chicago Cubs,Washington Nationals,-256,192,1.39,2.92,2025-09-06 18:20:00+00:00,0.0,/baseball-odds/usa-mlb/cubs-washington-2025-09-06/1152202
776441,2025-09-06,Pittsburgh Pirates,Milwaukee Brewers,116,-154,2.16,1.65,2025-09-06 22:40:00+00:00,0.0,/baseball-odds/usa-mlb/pittsburgh-milwaukee-2025-09-07/1152205
776443,2025-09-06,Baltimore Orioles,Los Angeles Dodgers,112,-147,2.12,1.68,2025-09-06 23:05:00+00:00,0.0,/baseball-odds/usa-mlb/baltimore-la-dodgers-2025-09-07/1152208
776447,2025-09-06,Atlanta Braves,Seattle Mariners,-127,107,1.79,2.07,2025-09-06 23:15:00+00:00,0.0,/baseball-odds/usa-mlb/atlanta-seattle-2025-09-07/1152211
776414,2025-09-07,Los Angeles Angels,Athletics,-102,-118,1.98,1.85,2025-09-07 20:07:00+00:00,0.0,/baseball-odds/usa-mlb/la-angels-athletics-2025-09-07/1152229
776415,2025-09-07,Arizona Diamondbacks,Boston Red Sox,-110,-110,1.91,1.91,2025-09-07 20:10:00+00:00,0.0,/baseball-odds/usa-mlb/arizona-boston-2025-09-07/1152230
776416,2025-09-07,St. Louis Cardinals,San Francisco Giants,-152,114,1.66,2.14,2025-09-07 18:15:00+00:00,0.0,/baseball-odds/usa-mlb/st-louis-san-francisco-2025-09-07/1152225
776417,2025-09-07,Colorado Rockies,San Diego Padres,185,-263,2.85,1.38,2025-09-07 19:10:00+00:00,0.0,/baseball-odds/usa-mlb/colorado-san-diego-2025-09-07/1152228
776418,2025-09-07,Texas Rangers,Houston Astros,107,-141,2.07,1.71,2025-09-07 18:35:00+00:00,0.0,/baseball-odds/usa-mlb/texas-houston-2025-09-07/1152227
776419,2025-09-07,Pittsburgh Pirates,Milwaukee Brewers,105,-137,2.05,1.73,2025-09-07 17:35:00+00:00,0.0,/baseball-odds/usa-mlb/pittsburgh-milwaukee-2025-09-07/1152218
776420,2025-09-07,Chicago Cubs,Washington Nationals,-192,157,1.52,2.57,2025-09-07 18:20:00+00:00,0.0,/baseball-odds/usa-mlb/cubs-washington-2025-09-07/1152226
776421,2025-09-07,Tampa Bay Rays,Cleveland Guardians,-164,135,1.61,2.35,2025-09-07 16:10:00+00:00,0.0,/baseball-odds/usa-mlb/tampa-bay-cleveland-2025-09-07/1152217
776422,2025-09-07,Kansas City Royals,Minnesota Twins,-125,-105,1.8,1.95,2025-09-07 18:10:00+00:00,0.0,/baseball-odds/usa-mlb/kansas-city-minnesota-2025-09-07/1152224
776423,2025-09-07,New York Yankees,Toronto Blue Jays,-169,142,1.59,2.42,2025-09-07 17:35:00+00:00,0.0,/baseball-odds/usa-mlb/ny-yankees-toronto-2025-09-07/1152220
776425,2025-09-07,Detroit Tigers,Chicago White Sox,-179,146,1.56,2.46,2025-09-07 17:40:00+00:00,0.0,/baseball-odds/usa-mlb/detroit-white-sox-2025-09-07/1152221
776426,2025-09-07,Miami Marlins,Philadelphia Phillies,110,-139,2.1,1.72,2025-09-07 17:40:00+00:00,0.0,/baseball-odds/usa-mlb/miami-philadelphia-2025-09-07/1152222
776427,2025-09-07,Baltimore Orioles,Los Angeles Dodgers,135,-169,2.35,1.59,2025-09-07 17:35:00+00:00,0.0,/baseball-odds/usa-mlb/baltimore-la-dodgers-2025-09-07/1152219
776428,2025-09-07,Atlanta Braves,Seattle Mariners,-110,-118,1.91,1.85,2025-09-07 16:05:00+00:00,0.0,/baseball-odds/usa-mlb/atlanta-seattle-2025-09-07/1152216
776429,2025-09-07,Cincinnati Reds,New York Mets,-123,102,1.81,2.02,2025-09-07 17:40:00+00:00,0.0,/baseball-odds/usa-mlb/cincinnati-ny-mets-2025-09-07/1152223
776399,2025-09-08,San Francisco Giants,Arizona Diamondbacks,-192,142,1.52,2.42,2025-09-09 01:45:00+00:00,0.0,/baseball-odds/usa-mlb/san-francisco-arizona-2025-09-09/1152239
776400,2025-09-08,Seattle Mariners,St. Louis Cardinals,-263,185,1.38,2.85,2025-09-09 01:40:00+00:00,0.0,/baseball-odds/usa-mlb/seattle-st-louis-2025-09-09/1152237
776405,2025-09-08,Philadelphia Phillies,New York Mets,105,-127,2.05,1.79,2025-09-08 22:45:00+00:00,0.0,/baseball-odds/usa-mlb/philadelphia-ny-mets-2025-09-09/1152233
776406,2025-09-08,Texas Rangers,Milwaukee Brewers,-101,-119,1.99,1.84,2025-09-09 00:05:00+00:00,0.0,/baseball-odds/usa-mlb/texas-milwaukee-2025-09-09/1152235
776407,2025-09-08,San Diego Padres,Cincinnati Reds,-147,112,1.68,2.12,2025-09-09 01:40:00+00:00,0.0,/baseball-odds/usa-mlb/san-diego-cincinnati-2025-09-09/1152238
776408,2025-09-08,Los Angeles Dodgers,Colorado Rockies,-333,260,1.3,3.6,2025-09-09 02:10:00+00:00,0.0,/baseball-odds/usa-mlb/la-dodgers-colorado-2025-09-09/1152241
776409,2025-09-08,Miami Marlins,Washington Nationals,-132,109,1.76,2.09,2025-09-08 22:40:00+00:00,0.0,/baseball-odds/usa-mlb/miami-washington-2025-09-09/1152555
776411,2025-09-08,Los Angeles Angels,Minnesota Twins,-123,-105,1.81,1.95,2025-09-09 01:38:00+00:00,0.0,/baseball-odds/usa-mlb/la-angels-minnesota-2025-09-09/1152236
776412,2025-09-08,Atlanta Braves,Chicago Cubs,-102,-123,1.98,1.81,2025-09-08 23:15:00+00:00,0.0,/baseball-odds/usa-mlb/atlanta-cubs-2025-09-09/1152234
776413,2025-09-08,Cleveland Guardians,Kansas City Royals,-119,-109,1.84,1.92,2025-09-08 22:40:00+00:00,0.0,/baseball-odds/usa-mlb/cleveland-kansas-city-2025-09-09/1152232
776388,2025-09-09,Chicago White Sox,Tampa Bay Rays,105,-137,2.05,1.73,2025-09-09 23:40:00+00:00,0.0,/baseball-odds/usa-mlb/white-sox-tampa-bay-2025-09-10/1152249
776389,2025-09-09,Los Angeles Dodgers,Colorado Rockies,-400,252,1.25,3.52,2025-09-10 02:10:00+00:00,0.0,/baseball-odds/usa-mlb/la-dodgers-colorado-2025-09-10/1152256
776390,2025-09-09,Los Angeles Angels,Minnesota Twins,-108,-120,1.93,1.83,2025-09-10 01:38:00+00:00,0.0,/baseball-odds/usa-mlb/la-angels-minnesota-2025-09-10/1152251
776391,2025-09-09,Seattle Mariners,St. Louis Cardinals,-204,149,1.49,2.49,2025-09-10 01:40:00+00:00,0.0,/baseball-odds/usa-mlb/seattle-st-louis-2025-09-10/1152253
776392,2025-09-09,San Diego Padres,Cincinnati Reds,-189,147,1.53,2.47,2025-09-10 01:40:00+00:00,0.0,/baseball-odds/usa-mlb/san-diego-cincinnati-2025-09-10/1152252
776393,2025-09-09,Toronto Blue Jays,Houston Astros,-152,125,1.66,2.25,2025-09-09 23:07:00+00:00,0.0,/baseball-odds/usa-mlb/toronto-houston-2025-09-10/1152247
776394,2025-09-09,San Francisco Giants,Arizona Diamondbacks,-156,111,1.64,2.11,2025-09-10 01:45:00+00:00,0.0,/baseball-odds/usa-mlb/san-francisco-arizona-2025-09-10/1152254
776395,2025-09-09,Texas Rangers,Milwaukee Brewers,-111,-109,1.9,1.92,2025-09-10 00:05:00+00:00,0.0,/baseball-odds/usa-mlb/texas-milwaukee-2025-09-10/1152250
776397,2025-09-09,Miami Marlins,Washington Nationals,-125,-101,1.8,1.99,2025-09-09 22:40:00+00:00,0.0,/baseball-odds/usa-mlb/miami-washington-2025-09-10/1152244
776398,2025-09-09,New York Yankees,Detroit Tigers,-159,123,1.63,2.23,2025-09-09 23:05:00+00:00,0.0,/baseball-odds/usa-mlb/ny-yankees-detroit-2025-09-10/1152246
776401,2025-09-09,Baltimore Orioles,Pittsburgh Pirates,-156,129,1.64,2.29,2025-09-09 22:35:00+00:00,0.0,/baseball-odds/usa-mlb/baltimore-pittsburgh-2025-09-10/1152242
776402,2025-09-09,Atlanta Braves,Chicago Cubs,-110,-115,1.91,1.87,2025-09-09 23:15:00+00:00,0.0,/baseball-odds/usa-mlb/atlanta-cubs-2025-09-10/1152248
776403,2025-09-09,Cleveland Guardians,Kansas City Royals,-120,-114,1.83,1.88,2025-09-09 22:40:00+00:00,0.0,/baseball-odds/usa-mlb/cleveland-kansas-city-2025-09-10/1152243
776404,2025-09-09,Philadelphia Phillies,New York Mets,-128,106,1.78,2.06,2025-09-09 22:45:00+00:00,0.0,/baseball-odds/usa-mlb/philadelphia-ny-mets-2025-09-10/1152245
776373,2025-09-10,Seattle Mariners,St. Louis Cardinals,-222,166,1.45,2.66,2025-09-11 01:40:00+00:00,0.0,/baseball-odds/usa-mlb/seattle-st-louis-2025-09-11/1152270
776374,2025-09-10,San Francisco Giants,Arizona Diamondbacks,-130,-101,1.77,1.99,2025-09-10 19:45:00+00:00,0.0,/baseball-odds/usa-mlb/san-francisco-arizona-2025-09-10/1152259
776375,2025-09-10,Texas Rangers,Milwaukee Brewers,101,-128,2.01,1.78,2025-09-10 18:35:00+00:00,0.0,/baseball-odds/usa-mlb/texas-milwaukee-2025-09-10/1152257
776376,2025-09-10,Los Angeles Angels,Minnesota Twins,-125,-101,1.8,1.99,2025-09-10 20:07:00+00:00,0.0,/baseball-odds/usa-mlb/la-angels-minnesota-2025-09-10/1152260
776377,2025-09-10,San Diego Padres,Cincinnati Reds,-156,119,1.64,2.19,2025-09-11 00:40:00+00:00,0.0,/baseball-odds/usa-mlb/san-diego-cincinnati-2025-09-11/1152269
776378,2025-09-10,Chicago White Sox,Tampa Bay Rays,112,-137,2.12,1.73,2025-09-10 23:40:00+00:00,0.0,/baseball-odds/usa-mlb/white-sox-tampa-bay-2025-09-11/1152268
776380,2025-09-10,Los Angeles Dodgers,Colorado Rockies,-370,243,1.27,3.43,2025-09-11 02:10:00+00:00,0.0,/baseball-odds/usa-mlb/la-dodgers-colorado-2025-09-11/1152271
