game_pk,game_date,home_team,away_team,home_moneyline,away_moneyline,source_url
823481,2026-04-13,Philadelphia Phillies,Chicago Cubs,-179,149,https://fantasydata.com/mlb/chicago-cubs-odds
823563,2026-04-13,New York Yankees,Los Angeles Angels,-182,152,https://fantasydata.com/mlb/los-angeles-angels-odds
823725,2026-04-13,Minnesota Twins,Boston Red Sox,137,-163,https://fantasydata.com/mlb/boston-red-sox-odds
823964,2026-04-13,Los Angeles Dodgers,New York Mets,-164,138,https://fantasydata.com/mlb/los-angeles-dodgers-odds
824856,2026-04-13,Baltimore Orioles,Arizona Diamondbacks,-132,111,https://fantasydata.com/mlb/arizona-diamondbacks-odds
824937,2026-04-13,Atlanta Braves,Miami Marlins,-150,127,https://fantasydata.com/mlb/atlanta-braves-odds
825024,2026-04-13,Athletics,Texas Rangers,107,-127,https://fantasydata.com/mlb/athletics-odds
823072,2026-04-14,St. Louis Cardinals,Cleveland Guardians,108,-129,https://fantasydata.com/mlb/cleveland-guardians-odds
823315,2026-04-14,San Diego Padres,Seattle Mariners,101,-119,https://fantasydata.com/mlb/san-diego-padres-odds
823398,2026-04-14,Pittsburgh Pirates,Washington Nationals,-184,153,https://fantasydata.com/mlb/pittsburgh-pirates-odds
823478,2026-04-14,Philadelphia Phillies,Chicago Cubs,-143,120,https://fantasydata.com/mlb/chicago-cubs-odds
823562,2026-04-14,New York Yankees,Los Angeles Angels,-175,146,https://fantasydata.com/mlb/los-angeles-angels-odds
823723,2026-04-14,Minnesota Twins,Boston Red Sox,118,-141,https://fantasydata.com/mlb/boston-red-sox-odds
823802,2026-04-14,Milwaukee Brewers,Toronto Blue Jays,-122,103,https://fantasydata.com/mlb/milwaukee-brewers-odds
823965,2026-04-14,Los Angeles Dodgers,New York Mets,-197,165,https://fantasydata.com/mlb/los-angeles-dodgers-odds
824210,2026-04-14,Houston Astros,Colorado Rockies,-172,144,https://fantasydata.com/mlb/colorado-rockies-odds
824292,2026-04-14,Detroit Tigers,Kansas City Royals,-121,101,https://fantasydata.com/mlb/detroit-tigers-odds
824531,2026-04-14,Cincinnati Reds,San Francisco Giants,-111,-108,https://fantasydata.com/mlb/cincinnati-reds-odds
824616,2026-04-14,Chicago White Sox,Tampa Bay Rays,113,-134,https://fantasydata.com/mlb/chicago-white-sox-odds
824853,2026-04-14,Baltimore Orioles,Arizona Diamondbacks,-169,141,https://fantasydata.com/mlb/arizona-diamondbacks-odds
824935,2026-04-14,Atlanta Braves,Miami Marlins,-162,138,https://fantasydata.com/mlb/atlanta-braves-odds
825022,2026-04-14,Athletics,Texas Rangers,108,-128,https://fantasydata.com/mlb/athletics-odds
823071,2026-04-15,St. Louis Cardinals,Cleveland Guardians,-112,-107,https://fantasydata.com/mlb/cleveland-guardians-odds
823314,2026-04-15,San Diego Padres,Seattle Mariners,-108,-110,https://fantasydata.com/mlb/san-diego-padres-odds
823399,2026-04-15,Pittsburgh Pirates,Washington Nationals,-180,150,https://fantasydata.com/mlb/pittsburgh-pirates-odds
823477,2026-04-15,Philadelphia Phillies,Chicago Cubs,-141,119,https://fantasydata.com/mlb/chicago-cubs-odds
823561,2026-04-15,New York Yankees,Los Angeles Angels,-193,160,https://fantasydata.com/mlb/los-angeles-angels-odds
823722,2026-04-15,Minnesota Twins,Boston Red Sox,109,-130,https://fantasydata.com/mlb/boston-red-sox-odds
823803,2026-04-15,Milwaukee Brewers,Toronto Blue Jays,103,-122,https://fantasydata.com/mlb/milwaukee-brewers-odds
823963,2026-04-15,Los Angeles Dodgers,New York Mets,-195,162,https://fantasydata.com/mlb/los-angeles-dodgers-odds
824209,2026-04-15,Houston Astros,Colorado Rockies,-192,159,https://fantasydata.com/mlb/colorado-rockies-odds
824291,2026-04-15,Detroit Tigers,Kansas City Royals,-129,109,https://fantasydata.com/mlb/detroit-tigers-odds
824532,2026-04-15,Cincinnati Reds,San Francisco Giants,-106,-112,https://fantasydata.com/mlb/cincinnati-reds-odds
824615,2026-04-15,Chicago White Sox,Tampa Bay Rays,-107,-112,https://fantasydata.com/mlb/chicago-white-sox-odds
824855,2026-04-15,Baltimore Orioles,Arizona Diamondbacks,-134,114,https://fantasydata.com/mlb/arizona-diamondbacks-odds
824936,2026-04-15,Atlanta Braves,Miami Marlins,-162,137,https://fantasydata.com/mlb/atlanta-braves-odds
825021,2026-04-15,Athletics,Texas Rangers,-119,100,https://fantasydata.com/mlb/athletics-odds
823313,2026-04-16,San Diego Padres,Seattle Mariners,101,-121,https://fantasydata.com/mlb/san-diego-padres-odds
823396,2026-04-16,Pittsburgh Pirates,Washington Nationals,-162,136,https://fantasydata.com/mlb/pittsburgh-pirates-odds
823560,2026-04-16,New York Yankees,Los Angeles Angels,-306,248,https://fantasydata.com/mlb/los-angeles-angels-odds
823801,2026-04-16,Milwaukee Brewers,Toronto Blue Jays,-114,-104,https://fantasydata.com/mlb/milwaukee-brewers-odds
824208,2026-04-16,Houston Astros,Colorado Rockies,-167,141,https://fantasydata.com/mlb/colorado-rockies-odds
824289,2026-04-16,Detroit Tigers,Kansas City Royals,103,-123,https://fantasydata.com/mlb/detroit-tigers-odds
824453,2026-04-16,Cleveland Guardians,Baltimore Orioles,-133,112,https://fantasydata.com/mlb/baltimore-orioles-odds
824530,2026-04-16,Cincinnati Reds,San Francisco Giants,-122,104,https://fantasydata.com/mlb/cincinnati-reds-odds
824614,2026-04-16,Chicago White Sox,Tampa Bay Rays,110,-130,https://fantasydata.com/mlb/chicago-white-sox-odds
825023,2026-04-16,Athletics,Texas Rangers,-107,-112,https://fantasydata.com/mlb/athletics-odds
822752,2026-04-17,Washington Nationals,San Francisco Giants,127,-151,https://fantasydata.com/mlb/san-francisco-giants-odds
823152,2026-04-17,Seattle Mariners,Texas Rangers,-132,111,https://fantasydata.com/mlb/seattle-mariners-odds
823397,2026-04-17,Pittsburgh Pirates,Tampa Bay Rays,-126,107,https://fantasydata.com/mlb/pittsburgh-pirates-odds
823476,2026-04-17,Philadelphia Phillies,Atlanta Braves,-103,-115,https://fantasydata.com/mlb/atlanta-braves-odds
823559,2026-04-17,New York Yankees,Kansas City Royals,-178,149,https://fantasydata.com/mlb/kansas-city-royals-odds
823720,2026-04-17,Minnesota Twins,Cincinnati Reds,-163,138,https://fantasydata.com/mlb/cincinnati-reds-odds
823883,2026-04-17,Miami Marlins,Milwaukee Brewers,-114,-104,https://fantasydata.com/mlb/miami-marlins-odds
824048,2026-04-17,Los Angeles Angels,San Diego Padres,-131,110,https://fantasydata.com/mlb/los-angeles-angels-odds
824207,2026-04-17,Houston Astros,St. Louis Cardinals,-128,107,https://fantasydata.com/mlb/houston-astros-odds
824373,2026-04-17,Colorado Rockies,Los Angeles Dodgers,260,-319,https://fantasydata.com/mlb/colorado-rockies-odds
824454,2026-04-17,Cleveland Guardians,Baltimore Orioles,-136,116,https://fantasydata.com/mlb/baltimore-orioles-odds
824693,2026-04-17,Chicago Cubs,New York Mets,-157,133,https://fantasydata.com/mlb/chicago-cubs-odds
824778,2026-04-17,Boston Red Sox,Detroit Tigers,-129,110,https://fantasydata.com/mlb/boston-red-sox-odds
825019,2026-04-17,Athletics,Chicago White Sox,-160,136,https://fantasydata.com/mlb/athletics-odds
825101,2026-04-17,Arizona Diamondbacks,Toronto Blue Jays,-138,117,https://fantasydata.com/mlb/arizona-diamondbacks-odds
822751,2026-04-18,Washington Nationals,San Francisco Giants,-108,-111,https://fantasydata.com/mlb/san-francisco-giants-odds
823151,2026-04-18,Seattle Mariners,Texas Rangers,-138,117,https://fantasydata.com/mlb/seattle-mariners-odds
823394,2026-04-18,Pittsburgh Pirates,Tampa Bay Rays,-152,128,https://fantasydata.com/mlb/pittsburgh-pirates-odds
823474,2026-04-18,Philadelphia Phillies,Atlanta Braves,-119,100,https://fantasydata.com/mlb/atlanta-braves-odds
823558,2026-04-18,New York Yankees,Kansas City Royals,-166,140,https://fantasydata.com/mlb/kansas-city-royals-odds
823721,2026-04-18,Minnesota Twins,Cincinnati Reds,-130,110,https://fantasydata.com/mlb/cincinnati-reds-odds
823882,2026-04-18,Miami Marlins,Milwaukee Brewers,-117,-102,https://fantasydata.com/mlb/miami-marlins-odds
824049,2026-04-18,Los Angeles Angels,San Diego Padres,-105,-113,https://fantasydata.com/mlb/los-angeles-angels-odds
824206,2026-04-18,Houston Astros,St. Louis Cardinals,-145,121,https://fantasydata.com/mlb/houston-astros-odds
824372,2026-04-18,Colorado Rockies,Los Angeles Dodgers,235,-288,https://fantasydata.com/mlb/colorado-rockies-odds
824451,2026-04-18,Cleveland Guardians,Baltimore Orioles,-139,118,https://fantasydata.com/mlb/baltimore-orioles-odds
824694,2026-04-18,Chicago Cubs,New York Mets,-115,-103,https://fantasydata.com/mlb/chicago-cubs-odds
824775,2026-04-18,Boston Red Sox,Detroit Tigers,127,-151,https://fantasydata.com/mlb/boston-red-sox-odds
825020,2026-04-18,Athletics,Chicago White Sox,-164,137,https://fantasydata.com/mlb/athletics-odds
825098,2026-04-18,Arizona Diamondbacks,Toronto Blue Jays,-151,128,https://fantasydata.com/mlb/arizona-diamondbacks-odds
822750,2026-04-19,Washington Nationals,San Francisco Giants,119,-141,https://fantasydata.com/mlb/san-francisco-giants-odds
823150,2026-04-19,Seattle Mariners,Texas Rangers,-143,121,https://fantasydata.com/mlb/seattle-mariners-odds
823393,2026-04-19,Pittsburgh Pirates,Tampa Bay Rays,-107,-112,https://fantasydata.com/mlb/pittsburgh-pirates-odds
823475,2026-04-19,Philadelphia Phillies,Atlanta Braves,-104,-113,https://fantasydata.com/mlb/atlanta-braves-odds
823556,2026-04-19,New York Yankees,Kansas City Royals,-157,132,https://fantasydata.com/mlb/kansas-city-royals-odds
823718,2026-04-19,Minnesota Twins,Cincinnati Reds,-117,-102,https://fantasydata.com/mlb/cincinnati-reds-odds
823881,2026-04-19,Miami Marlins,Milwaukee Brewers,-112,-106,https://fantasydata.com/mlb/miami-marlins-odds
824047,2026-04-19,Los Angeles Angels,San Diego Padres,126,-149,https://fantasydata.com/mlb/los-angeles-angels-odds
824205,2026-04-19,Houston Astros,St. Louis Cardinals,-140,119,https://fantasydata.com/mlb/houston-astros-odds
824371,2026-04-19,Colorado Rockies,Los Angeles Dodgers,181,-217,https://fantasydata.com/mlb/colorado-rockies-odds
824452,2026-04-19,Cleveland Guardians,Baltimore Orioles,-121,102,https://fantasydata.com/mlb/baltimore-orioles-odds
824691,2026-04-19,Chicago Cubs,New York Mets,-139,117,https://fantasydata.com/mlb/chicago-cubs-odds
824777,2026-04-19,Boston Red Sox,Detroit Tigers,-142,120,https://fantasydata.com/mlb/boston-red-sox-odds
825018,2026-04-19,Athletics,Chicago White Sox,-158,133,https://fantasydata.com/mlb/athletics-odds
825100,2026-04-19,Arizona Diamondbacks,Toronto Blue Jays,-102,-117,https://fantasydata.com/mlb/arizona-diamondbacks-odds
822749,2026-04-20,Washington Nationals,Atlanta Braves,133,-158,https://fantasydata.com/mlb/atlanta-braves-odds
822994,2026-04-20,Tampa Bay Rays,Cincinnati Reds,-123,105,https://fantasydata.com/mlb/cincinnati-reds-odds
823149,2026-04-20,Seattle Mariners,Athletics,-143,121,https://fantasydata.com/mlb/athletics-odds
823879,2026-04-20,Miami Marlins,St. Louis Cardinals,-139,117,https://fantasydata.com/mlb/miami-marlins-odds
824046,2026-04-20,Los Angeles Angels,Toronto Blue Jays,-103,-116,https://fantasydata.com/mlb/los-angeles-angels-odds
824125,2026-04-20,Kansas City Royals,Baltimore Orioles,-104,-116,https://fantasydata.com/mlb/baltimore-orioles-odds
824370,2026-04-20,Colorado Rockies,Los Angeles Dodgers,179,-214,https://fantasydata.com/mlb/colorado-rockies-odds
824450,2026-04-20,Cleveland Guardians,Houston Astros,-134,113,https://fantasydata.com/mlb/cleveland-guardians-odds
824692,2026-04-20,Chicago Cubs,Philadelphia Phillies,-113,-105,https://fantasydata.com/mlb/chicago-cubs-odds
824776,2026-04-20,Boston Red Sox,Detroit Tigers,-138,116,https://fantasydata.com/mlb/boston-red-sox-odds
822747,2026-04-21,Washington Nationals,Atlanta Braves,131,-155,https://fantasydata.com/mlb/atlanta-braves-odds
822914,2026-04-21,Texas Rangers,Pittsburgh Pirates,-118,100,https://fantasydata.com/mlb/pittsburgh-pirates-odds
822995,2026-04-21,Tampa Bay Rays,Cincinnati Reds,-104,-113,https://fantasydata.com/mlb/cincinnati-reds-odds
823148,2026-04-21,Seattle Mariners,Athletics,-159,134,https://fantasydata.com/mlb/athletics-odds
823236,2026-04-21,San Francisco Giants,Los Angeles Dodgers,150,-178,https://fantasydata.com/mlb/los-angeles-dodgers-odds
823640,2026-04-21,New York Mets,Minnesota Twins,-163,137,https://fantasydata.com/mlb/minnesota-twins-odds
823880,2026-04-21,Miami Marlins,St. Louis Cardinals,-118,100,https://fantasydata.com/mlb/miami-marlins-odds
824045,2026-04-21,Los Angeles Angels,Toronto Blue Jays,-113,-105,https://fantasydata.com/mlb/los-angeles-angels-odds
824127,2026-04-21,Kansas City Royals,Baltimore Orioles,-127,107,https://fantasydata.com/mlb/baltimore-orioles-odds
824290,2026-04-21,Detroit Tigers,Milwaukee Brewers,-113,-106,https://fantasydata.com/mlb/detroit-tigers-odds
824369,2026-04-21,Colorado Rockies,San Diego Padres,127,-150,https://fantasydata.com/mlb/colorado-rockies-odds
824448,2026-04-21,Cleveland Guardians,Houston Astros,-152,129,https://fantasydata.com/mlb/cleveland-guardians-odds
824690,2026-04-21,Chicago Cubs,Philadelphia Phillies,-130,110,https://fantasydata.com/mlb/chicago-cubs-odds
824773,2026-04-21,Boston Red Sox,New York Yankees,-126,107,https://fantasydata.com/mlb/boston-red-sox-odds
825099,2026-04-21,Arizona Diamondbacks,Chicago White Sox,-146,123,https://fantasydata.com/mlb/arizona-diamondbacks-odds
822748,2026-04-22,Washington Nationals,Atlanta Braves,136,-160,https://fantasydata.com/mlb/atlanta-braves-odds
822913,2026-04-22,Texas Rangers,Pittsburgh Pirates,-104,-114,https://fantasydata.com/mlb/pittsburgh-pirates-odds
822993,2026-04-22,Tampa Bay Rays,Cincinnati Reds,-141,118,https://fantasydata.com/mlb/cincinnati-reds-odds
823147,2026-04-22,Seattle Mariners,Athletics,-182,152,https://fantasydata.com/mlb/athletics-odds
823231,2026-04-22,San Francisco Giants,Los Angeles Dodgers,172,-206,https://fantasydata.com/mlb/los-angeles-dodgers-odds
823641,2026-04-22,New York Mets,Minnesota Twins,-162,137,https://fantasydata.com/mlb/minnesota-twins-odds
823878,2026-04-22,Miami Marlins,St. Louis Cardinals,-147,124,https://fantasydata.com/mlb/miami-marlins-odds
824044,2026-04-22,Los Angeles Angels,Toronto Blue Jays,-153,130,https://fantasydata.com/mlb/los-angeles-angels-odds
824123,2026-04-22,Kansas City Royals,Baltimore Orioles,-131,111,https://fantasydata.com/mlb/baltimore-orioles-odds
824286,2026-04-22,Detroit Tigers,Milwaukee Brewers,-133,113,https://fantasydata.com/mlb/detroit-tigers-odds
824367,2026-04-22,Colorado Rockies,San Diego Padres,137,-163,https://fantasydata.com/mlb/colorado-rockies-odds
824449,2026-04-22,Cleveland Guardians,Houston Astros,-163,138,https://fantasydata.com/mlb/cleveland-guardians-odds
824688,2026-04-22,Chicago Cubs,Philadelphia Phillies,-191,158,https://fantasydata.com/mlb/chicago-cubs-odds
824774,2026-04-22,Boston Red Sox,New York Yankees,112,-133,https://fantasydata.com/mlb/boston-red-sox-odds
825097,2026-04-22,Arizona Diamondbacks,Chicago White Sox,-153,129,https://fantasydata.com/mlb/arizona-diamondbacks-odds
822745,2026-04-23,Washington Nationals,Atlanta Braves,116,-137,https://fantasydata.com/mlb/atlanta-braves-odds
822912,2026-04-23,Texas Rangers,Pittsburgh Pirates,-158,134,https://fantasydata.com/mlb/pittsburgh-pirates-odds
823233,2026-04-23,San Francisco Giants,Los Angeles Dodgers,130,-154,https://fantasydata.com/mlb/los-angeles-dodgers-odds
823639,2026-04-23,New York Mets,Minnesota Twins,-112,-106,https://fantasydata.com/mlb/minnesota-twins-odds
824288,2026-04-23,Detroit Tigers,Milwaukee Brewers,-228,190,https://fantasydata.com/mlb/detroit-tigers-odds
824368,2026-04-23,Colorado Rockies,San Diego Padres,129,-152,https://fantasydata.com/mlb/colorado-rockies-odds
824689,2026-04-23,Chicago Cubs,Philadelphia Phillies,-103,-115,https://fantasydata.com/mlb/chicago-cubs-odds
824770,2026-04-23,Boston Red Sox,New York Yankees,125,-148,https://fantasydata.com/mlb/boston-red-sox-odds
825096,2026-04-23,Arizona Diamondbacks,Chicago White Sox,-149,125,https://fantasydata.com/mlb/arizona-diamondbacks-odds
822827,2026-04-24,Toronto Blue Jays,Cleveland Guardians,102,-121,https://fantasydata.com/mlb/cleveland-guardians-odds
822909,2026-04-24,Texas Rangers,Athletics,-137,115,https://fantasydata.com/mlb/athletics-odds
822992,2026-04-24,Tampa Bay Rays,Minnesota Twins,-142,120,https://fantasydata.com/mlb/minnesota-twins-odds
823069,2026-04-24,St. Louis Cardinals,Seattle Mariners,123,-146,https://fantasydata.com/mlb/seattle-mariners-odds
823232,2026-04-24,San Francisco Giants,Miami Marlins,-104,-114,https://fantasydata.com/mlb/miami-marlins-odds
823638,2026-04-24,New York Mets,Colorado Rockies,-210,174,https://fantasydata.com/mlb/colorado-rockies-odds
823800,2026-04-24,Milwaukee Brewers,Pittsburgh Pirates,-107,-111,https://fantasydata.com/mlb/milwaukee-brewers-odds
823962,2026-04-24,Los Angeles Dodgers,Chicago Cubs,-160,135,https://fantasydata.com/mlb/chicago-cubs-odds
824124,2026-04-24,Kansas City Royals,Los Angeles Angels,-108,-111,https://fantasydata.com/mlb/kansas-city-royals-odds
824204,2026-04-24,Houston Astros,New York Yankees,130,-154,https://fantasydata.com/mlb/houston-astros-odds
824529,2026-04-24,Cincinnati Reds,Detroit Tigers,-102,-116,https://fantasydata.com/mlb/cincinnati-reds-odds
824611,2026-04-24,Chicago White Sox,Washington Nationals,-125,106,https://fantasydata.com/mlb/chicago-white-sox-odds
824854,2026-04-24,Baltimore Orioles,Boston Red Sox,-125,105,https://fantasydata.com/mlb/baltimore-orioles-odds
824932,2026-04-24,Atlanta Braves,Philadelphia Phillies,-160,135,https://fantasydata.com/mlb/atlanta-braves-odds
822826,2026-04-25,Toronto Blue Jays,Cleveland Guardians,-148,125,https://fantasydata.com/mlb/cleveland-guardians-odds
822910,2026-04-25,Texas Rangers,Athletics,-124,105,https://fantasydata.com/mlb/athletics-odds
822989,2026-04-25,Tampa Bay Rays,Minnesota Twins,-134,114,https://fantasydata.com/mlb/minnesota-twins-odds
823070,2026-04-25,St. Louis Cardinals,Seattle Mariners,125,-149,https://fantasydata.com/mlb/seattle-mariners-odds
823229,2026-04-25,San Francisco Giants,Miami Marlins,-111,-107,https://fantasydata.com/mlb/miami-marlins-odds
823799,2026-04-25,Milwaukee Brewers,Pittsburgh Pirates,-145,123,https://fantasydata.com/mlb/milwaukee-brewers-odds
823960,2026-04-25,Los Angeles Dodgers,Chicago Cubs,-129,110,https://fantasydata.com/mlb/chicago-cubs-odds
824121,2026-04-25,Kansas City Royals,Los Angeles Angels,-137,116,https://fantasydata.com/mlb/kansas-city-royals-odds
824203,2026-04-25,Houston Astros,New York Yankees,132,-156,https://fantasydata.com/mlb/houston-astros-odds
824527,2026-04-25,Cincinnati Reds,Detroit Tigers,-108,-110,https://fantasydata.com/mlb/cincinnati-reds-odds
824613,2026-04-25,Chicago White Sox,Washington Nationals,-144,122,https://fantasydata.com/mlb/chicago-white-sox-odds
824851,2026-04-25,Baltimore Orioles,Boston Red Sox,-124,105,https://fantasydata.com/mlb/baltimore-orioles-odds
824933,2026-04-25,Atlanta Braves,Philadelphia Phillies,-134,113,https://fantasydata.com/mlb/atlanta-braves-odds
825093,2026-04-25,Arizona Diamondbacks,San Diego Padres,-113,-106,https://fantasydata.com/mlb/arizona-diamondbacks-odds
822824,2026-04-26,Toronto Blue Jays,Cleveland Guardians,-128,109,https://fantasydata.com/mlb/cleveland-guardians-odds
822911,2026-04-26,Texas Rangers,Athletics,-117,-101,https://fantasydata.com/mlb/athletics-odds
822991,2026-04-26,Tampa Bay Rays,Minnesota Twins,-147,124,https://fantasydata.com/mlb/minnesota-twins-odds
823068,2026-04-26,St. Louis Cardinals,Seattle Mariners,112,-133,https://fantasydata.com/mlb/seattle-mariners-odds
823230,2026-04-26,San Francisco Giants,Miami Marlins,-126,107,https://fantasydata.com/mlb/miami-marlins-odds
823635,2026-04-26,New York Mets,Colorado Rockies,-260,214,https://fantasydata.com/mlb/colorado-rockies-odds
823637,2026-04-26,New York Mets,Colorado Rockies,-178,148,https://fantasydata.com/mlb/colorado-rockies-odds
823797,2026-04-26,Milwaukee Brewers,Pittsburgh Pirates,-120,101,https://fantasydata.com/mlb/milwaukee-brewers-odds
823959,2026-04-26,Los Angeles Dodgers,Chicago Cubs,-121,102,https://fantasydata.com/mlb/chicago-cubs-odds
824122,2026-04-26,Kansas City Royals,Los Angeles Angels,-117,-102,https://fantasydata.com/mlb/kansas-city-royals-odds
824202,2026-04-26,Houston Astros,New York Yankees,112,-133,https://fantasydata.com/mlb/houston-astros-odds
824528,2026-04-26,Cincinnati Reds,Detroit Tigers,-108,-110,https://fantasydata.com/mlb/cincinnati-reds-odds
824612,2026-04-26,Chicago White Sox,Washington Nationals,-120,100,https://fantasydata.com/mlb/chicago-white-sox-odds
824852,2026-04-26,Baltimore Orioles,Boston Red Sox,-141,119,https://fantasydata.com/mlb/baltimore-orioles-odds
824934,2026-04-26,Atlanta Braves,Philadelphia Phillies,-220,180,https://fantasydata.com/mlb/atlanta-braves-odds
825094,2026-04-26,Arizona Diamondbacks,San Diego Padres,113,-134,https://fantasydata.com/mlb/arizona-diamondbacks-odds
822825,2026-04-27,Toronto Blue Jays,Boston Red Sox,-137,116,https://fantasydata.com/mlb/boston-red-sox-odds
822906,2026-04-27,Texas Rangers,New York Yankees,136,-163,https://fantasydata.com/mlb/new-york-yankees-odds
823311,2026-04-27,San Diego Padres,Chicago Cubs,-120,100,https://fantasydata.com/mlb/chicago-cubs-odds
823395,2026-04-27,Pittsburgh Pirates,St. Louis Cardinals,-121,102,https://fantasydata.com/mlb/pittsburgh-pirates-odds
823719,2026-04-27,Minnesota Twins,Seattle Mariners,107,-125,https://fantasydata.com/mlb/minnesota-twins-odds
823961,2026-04-27,Los Angeles Dodgers,Miami Marlins,-305,248,https://fantasydata.com/mlb/los-angeles-dodgers-odds
824446,2026-04-27,Cleveland Guardians,Tampa Bay Rays,-140,118,https://fantasydata.com/mlb/cleveland-guardians-odds
824609,2026-04-27,Chicago White Sox,Los Angeles Angels,-114,-105,https://fantasydata.com/mlb/chicago-white-sox-odds
822823,2026-04-28,Toronto Blue Jays,Boston Red Sox,-116,-104,https://fantasydata.com/mlb/boston-red-sox-odds
822908,2026-04-28,Texas Rangers,New York Yankees,100,-119,https://fantasydata.com/mlb/new-york-yankees-odds
823310,2026-04-28,San Diego Padres,Chicago Cubs,-101,-118,https://fantasydata.com/mlb/chicago-cubs-odds
823390,2026-04-28,Pittsburgh Pirates,St. Louis Cardinals,-164,137,https://fantasydata.com/mlb/pittsburgh-pirates-odds
823473,2026-04-28,Philadelphia Phillies,San Francisco Giants,-158,133,https://fantasydata.com/mlb/philadelphia-phillies-odds
823636,2026-04-28,New York Mets,Washington Nationals,-182,150,https://fantasydata.com/mlb/new-york-mets-odds
823716,2026-04-28,Minnesota Twins,Seattle Mariners,109,-129,https://fantasydata.com/mlb/minnesota-twins-odds
823798,2026-04-28,Milwaukee Brewers,Arizona Diamondbacks,-131,112,https://fantasydata.com/mlb/arizona-diamondbacks-odds
823956,2026-04-28,Los Angeles Dodgers,Miami Marlins,-292,238,https://fantasydata.com/mlb/los-angeles-dodgers-odds
824447,2026-04-28,Cleveland Guardians,Tampa Bay Rays,-131,110,https://fantasydata.com/mlb/cleveland-guardians-odds
824526,2026-04-28,Cincinnati Reds,Colorado Rockies,-202,169,https://fantasydata.com/mlb/cincinnati-reds-odds
824610,2026-04-28,Chicago White Sox,Los Angeles Angels,109,-130,https://fantasydata.com/mlb/chicago-white-sox-odds
824849,2026-04-28,Baltimore Orioles,Houston Astros,-133,112,https://fantasydata.com/mlb/baltimore-orioles-odds
824931,2026-04-28,Atlanta Braves,Detroit Tigers,-126,108,https://fantasydata.com/mlb/atlanta-braves-odds
825017,2026-04-28,Athletics,Kansas City Royals,-108,-110,https://fantasydata.com/mlb/athletics-odds
822821,2026-04-29,Toronto Blue Jays,Boston Red Sox,-116,-104,https://fantasydata.com/mlb/boston-red-sox-odds
822907,2026-04-29,Texas Rangers,New York Yankees,-102,-117,https://fantasydata.com/mlb/new-york-yankees-odds
823312,2026-04-29,San Diego Padres,Chicago Cubs,-116,-103,https://fantasydata.com/mlb/chicago-cubs-odds
823392,2026-04-29,Pittsburgh Pirates,St. Louis Cardinals,-131,111,https://fantasydata.com/mlb/pittsburgh-pirates-odds
823633,2026-04-29,New York Mets,Washington Nationals,-159,134,https://fantasydata.com/mlb/new-york-mets-odds
823717,2026-04-29,Minnesota Twins,Seattle Mariners,116,-138,https://fantasydata.com/mlb/minnesota-twins-odds
823796,2026-04-29,Milwaukee Brewers,Arizona Diamondbacks,-129,109,https://fantasydata.com/mlb/arizona-diamondbacks-odds
823958,2026-04-29,Los Angeles Dodgers,Miami Marlins,-251,206,https://fantasydata.com/mlb/los-angeles-dodgers-odds
824445,2026-04-29,Cleveland Guardians,Tampa Bay Rays,-117,-103,https://fantasydata.com/mlb/cleveland-guardians-odds
824525,2026-04-29,Cincinnati Reds,Colorado Rockies,-153,130,https://fantasydata.com/mlb/cincinnati-reds-odds
824608,2026-04-29,Chicago White Sox,Los Angeles Angels,-101,-117,https://fantasydata.com/mlb/chicago-white-sox-odds
824930,2026-04-29,Atlanta Braves,Detroit Tigers,116,-138,https://fantasydata.com/mlb/atlanta-braves-odds
825015,2026-04-29,Athletics,Kansas City Royals,-120,101,https://fantasydata.com/mlb/athletics-odds
823391,2026-04-30,Pittsburgh Pirates,St. Louis Cardinals,-244,202,https://fantasydata.com/mlb/pittsburgh-pirates-odds
823471,2026-04-30,Philadelphia Phillies,San Francisco Giants,-141,118,https://fantasydata.com/mlb/philadelphia-phillies-odds
823472,2026-04-30,Philadelphia Phillies,San Francisco Giants,-151,127,https://fantasydata.com/mlb/philadelphia-phillies-odds
823634,2026-04-30,New York Mets,Washington Nationals,-192,159,https://fantasydata.com/mlb/new-york-mets-odds
823714,2026-04-30,Minnesota Twins,Toronto Blue Jays,113,-132,https://fantasydata.com/mlb/minnesota-twins-odds
823795,2026-04-30,Milwaukee Brewers,Arizona Diamondbacks,-128,109,https://fantasydata.com/mlb/arizona-diamondbacks-odds
824524,2026-04-30,Cincinnati Reds,Colorado Rockies,-167,140,https://fantasydata.com/mlb/cincinnati-reds-odds
824848,2026-04-30,Baltimore Orioles,Houston Astros,-131,110,https://fantasydata.com/mlb/baltimore-orioles-odds
824850,2026-04-30,Baltimore Orioles,Houston Astros,-146,123,https://fantasydata.com/mlb/baltimore-orioles-odds
824929,2026-04-30,Atlanta Braves,Detroit Tigers,-127,107,https://fantasydata.com/mlb/atlanta-braves-odds
825016,2026-04-30,Athletics,Kansas City Royals,-124,105,https://fantasydata.com/mlb/athletics-odds
822744,2026-05-01,Washington Nationals,Milwaukee Brewers,133,-158,https://fantasydata.com/mlb/milwaukee-brewers-odds
822990,2026-05-01,Tampa Bay Rays,San Francisco Giants,-136,115,https://fantasydata.com/mlb/san-francisco-giants-odds
823066,2026-05-01,St. Louis Cardinals,Los Angeles Dodgers,151,-180,https://fantasydata.com/mlb/los-angeles-dodgers-odds
