game_id,game_date,week,home_team,away_team,home_score,away_score,predicted_spread,home_win_probability,confidence,model_disagreement,home_win_prob_from_model,win_prob_from_spread,home_win,actual_margin,predicted_margin,predicted_home_win,correct_winner
2025_18_DAL_NYG,2026-01-04,18,NYG,DAL,34,17,-2.2207986127803063,0.5499997659738123,0.09999953194762456,0.34892492615525306,0.2883060713573725,0.6372309975126256,1,17,2.2207986127803063,1,True
2025_18_DET_CHI,2026-01-04,18,CHI,DET,16,19,-5.724219766671956,0.8971833396036841,0.7943666792073683,0.13401492205504972,0.9680352281008462,0.8340203060457965,0,-3,5.724219766671956,1,False
2025_18_GB_MIN,2026-01-04,18,MIN,GB,16,3,2.50631629026176,0.23476736206669171,0.5304652758666166,0.13574790527218675,0.16268560350704422,0.29843350877923097,1,13,-2.50631629026176,0,False
2025_18_IND_HOU,2026-01-04,18,HOU,IND,38,30,-2.648751852976137,0.5764000835368994,0.15280016707379884,0.359825813022033,0.3065307237703747,0.6663565367924077,1,8,2.648751852976137,1,True
2025_18_KC_LV,2026-01-04,18,LV,KC,14,12,3.6762866783014756,0.26356334884948146,0.4728733023010371,0.0577911437781615,0.2882433375707555,0.230452193792594,1,2,-3.6762866783014756,0,False
2025_18_LAC_DEN,2026-01-04,18,DEN,LAC,19,3,-7.794428675042728,0.9137707461144468,0.8275414922288935,0.016533403912673106,0.9199219087438019,0.9033885048311288,1,16,7.794428675042728,1,True
2025_18_MIA_NE,2026-01-04,18,NE,MIA,38,10,-8.805243566962375,0.951340673483035,0.9026813469660699,0.04122457338216101,0.9680352281008462,0.9268106547186852,1,28,8.805243566962375,1,True
2025_18_NO_ATL,2026-01-04,18,ATL,NO,19,17,-6.8703423043699425,0.7619311461351216,0.5238622922702432,0.45764008675765006,0.41870108106688403,0.8763411678245341,1,2,6.8703423043699425,1,True
2025_18_NYJ_BUF,2026-01-04,18,BUF,NYJ,35,8,-8.93961818376255,0.9525672855539105,0.9051345711078209,0.038536687965228356,0.9680352281008462,0.9294985401356178,1,27,8.93961818376255,1,True
2025_18_TEN_JAX,2026-01-04,18,JAX,TEN,41,7,-11.211813798774589,0.9662589526714385,0.9325179053428769,0.004980573191394,0.9680352281008462,0.9630546549094522,1,34,11.211813798774589,1,True
2025_18_WAS_PHI,2026-01-04,18,PHI,WAS,17,24,-9.69174200436691,0.8815811021607167,0.7631622043214334,0.1279700693946495,0.8149564596580943,0.9429265290527438,0,-7,9.69174200436691,1,False
2025_19_GB_CHI,2026-01-10,19,CHI,GB,31,27,-8.788465006757427,0.8550404091893739,0.7100808183787477,0.16731041990938555,0.7591580600740824,0.9264684799834679,1,4,8.788465006757427,1,True
2025_19_LA_CAR,2026-01-10,19,CAR,LA,31,34,6.495115381255925,0.09810510762021277,0.8037897847595745,0.025666825219900935,0.08824333757075552,0.11391016279065645,0,-3,-6.495115381255925,0,True
2025_19_BUF_JAX,2026-01-11,19,JAX,BUF,24,27,-1.1056714816303395,0.6276743821036235,0.25534876420724695,0.16389232808587273,0.7208509572075554,0.5569586291216827,0,-3,1.1056714816303395,1,False
2025_19_LAC_NE,2026-01-11,19,NE,LAC,16,3,-11.237691703595548,0.9165253168886717,0.8330506337773433,0.087831321605228,0.8754985662536139,0.9633298878588419,1,13,11.237691703595548,1,True
2025_19_SF_PHI,2026-01-11,19,PHI,SF,19,23,-1.4754269790953696,0.5085365573264738,0.017073114652947696,0.295887539109815,0.2882433375707555,0.5841308766805705,0,-4,1.4754269790953696,1,False
2025_19_HOU_PIT,2026-01-12,19,PIT,HOU,6,30,-2.269759714573546,0.5456725697096938,0.0913451394193876,0.37978801379776417,0.2608315593613707,0.6406195731591349,0,-24,2.269759714573546,1,False
2025_20_BUF_DEN,2026-01-17,20,DEN,BUF,33,30,-4.033879528188482,0.6120881411983901,0.2241762823967801,0.5581417558756585,0.1934818242916462,0.7516235801673047,1,3,4.033879528188482,1,True
2025_20_SF_SEA,2026-01-17,20,SEA,SF,41,6,-1.8942072450774692,0.5453407014947874,0.09068140298957483,0.1559957461290955,0.4582959599357731,0.6142917060648686,1,35,1.8942072450774692,1,True
2025_20_HOU_NE,2026-01-18,20,NE,HOU,28,16,-7.9317048828136345,0.8193118657430865,0.6386237314861729,0.35044703083891104,0.5564765926139031,0.9069236234528142,1,12,7.9317048828136345,1,True
2025_20_LA_CHI,2026-01-18,20,CHI,LA,17,20,-0.4947726760883894,0.46510755901387607,0.06978488197224786,0.08657477121751139,0.4248128010725945,0.5113875722901059,0,-3,0.4947726760883894,0,True
2025_21_LA_SEA,2026-01-25,21,SEA,LA,31,27,-2.8919322723923226,0.5869470437254055,0.17389408745081103,0.3817102019770948,0.30066439224258434,0.6823745942196792,1,4,2.8919322723923226,1,True
2025_21_NE_DEN,2026-01-25,21,DEN,NE,7,10,-5.7501389656245365,0.6688744734143612,0.3377489468287225,0.6648777623128733,0.17021615167970627,0.8350939139925796,0,-3,5.7501389656245365,1,False
2025_22_SEA_NE,2026-02-08,22,NE,SEA,13,29,-6.727315602671801,0.877097658961854,0.754195317923708,0.008584869648204152,0.8802006299878944,0.8716157603396902,0,-16,6.727315602671801,1,False
