current_pos,current_pos_display,player,pred_name,to_par,to_par_display,r1,r2,r3,r4,total_strokes,actual_sg_per_round,pre_sg_per_round,updated_sg_per_round,sim_win_pct,sim_make_cut_pct,sim_top5_pct,sim_top10_pct,sim_top20_pct,pre_win_prob,pre_top5_pct,pre_top10_prob,pre_top20_prob,pre_rank,rank_change
65,T60,Corey Conners,Corey Conners,1.0,+1,71.0,,,,71.0,-1.0,0.3756130376924849,-0.1746321773845091,0.02,44.507999999999996,0.318,1.22,5.0680000000000005,0.00738,4.072,0.1344231975594633,0.2291768158985757,30.0,-35.0
66,T60,J.T. Poston,J.T. Poston,1.0,+1,71.0,,,,71.0,-1.0,-0.3324771611468162,-0.5994862966880897,0.002,38.054,0.082,0.486,2.742,0.00122,1.026,0.0551140441141572,0.1085756416864049,143.0,77.0
67,T60,Jake Knapp,Jake Knapp,1.0,+1,71.0,,,,71.0,-1.0,-0.2646663935551574,-0.5587998361330945,0.004,38.878,0.128,0.58,2.9139999999999997,0.00168,1.222,0.061070149861491,0.1165902022718908,84.0,17.0
68,T60,John Parry,John Parry,1.0,+1,71.0,,,,71.0,-1.0,-0.2633573158593749,-0.558014389515625,0.002,38.478,0.13999999999999999,0.584,2.8320000000000003,0.00148,1.262,0.0612708473665499,0.116934042252308,128.0,60.0
69,T60,Josele Ballester,Josele Ballester,1.0,+1,71.0,,,,71.0,-1.0,-0.2435234699907068,-0.5461140819944241,0.004,38.672000000000004,0.132,0.63,2.9899999999999998,0.00198,1.314,0.0627957598949454,0.1205361257258924,50.0,-19.0
70,T60,Lev Grinberg,Lev Grinberg,1.0,+1,71.0,,,,71.0,-1.0,-0.5527269078785849,-0.7316361447271509,0.004,36.268,0.086,0.394,2.1919999999999997,0.00058,0.644,0.0408995360937541,0.0825995708471635,155.0,85.0
71,T60,Ludvig Åberg,Ludvig Åberg,1.0,+1,71.0,,,,71.0,-1.0,0.8939920920731343,0.13639525524388052,0.048,49.732,0.638,2.226,7.75,0.01922,9.092,0.2323049379621197,0.3580951616980131,14.0,-57.0
72,T60,Maverick McNealy,Maverick McNealy,1.0,+1,71.0,,,,71.0,-1.0,0.611458625939664,-0.03312482443620163,0.02,46.722,0.398,1.546,6.062,0.01102,5.948,0.1718192787800325,0.282385579970006,23.0,-49.0
73,T60,Max Homa,Max Homa,1.0,+1,71.0,,,,71.0,-1.0,-0.1270240741583693,-0.4762144444950216,0.01,39.956,0.14200000000000002,0.694,3.234,0.00196,1.532,0.0730689344848673,0.1362065785432999,51.0,-22.0
74,T60,Nico Echavarria,Nico Echavarria,1.0,+1,71.0,,,,71.0,-1.0,-0.0174161193806505,-0.4104496716283903,0.006,40.966,0.172,0.7799999999999999,3.614,0.0031,2.002,0.0836101584141998,0.1520961065862716,41.0,-33.0
