current_pos,current_pos_display,player,pred_name,to_par,to_par_display,r1,r2,r3,r4,total_strokes,actual_sg_per_round,pre_sg_per_round,updated_sg_per_round,sim_win_pct,sim_make_cut_pct,sim_top5_pct,sim_top10_pct,sim_top20_pct,pre_win_prob,pre_top5_pct,pre_top10_prob,pre_top20_prob,pre_rank,rank_change
24,T17,Lucas Glover,Lucas Glover,-5.0,-5,67.0,,,,67.0,5.0,-0.8340142827851293,1.4995914303289224,0.35400000000000004,87.786,3.526,9.458,25.008000000000003,0.00196,1.21,0.0421226016884713,0.0903162996330851,126.0,102.0
25,T17,Marcelo Rozo,Marcelo Rozo,-5.0,-5,67.0,,,,67.0,5.0,-0.2397983751806426,1.8561209748916145,0.5579999999999999,90.818,5.608,14.116000000000001,32.763999999999996,0.00834,3.82,0.0976227264794718,0.1825206282200104,12.0,-13.0
26,T17,Nick Dunlap,Nick Dunlap,-5.0,-5,67.0,,,,67.0,5.0,-1.3595798865904374,1.1842520680457376,0.17600000000000002,85.54,2.122,6.204,18.188,0.00034,0.378,0.0190357766360652,0.0448994378191637,128.0,102.0
27,T17,Nick Taylor,Nick Taylor,-5.0,-5,67.0,,,,67.0,5.0,0.0152255408409045,2.009135324504543,0.914,91.664,6.998,16.991999999999997,37.19,0.01176,5.73,0.1319028505019372,0.2351762237404988,7.0,-20.0
28,T17,Paul Peterson,Paul Peterson,-5.0,-5,67.0,,,,67.0,5.0,-0.2508102851002035,1.849513828939878,0.69,90.61399999999999,5.8180000000000005,14.392,33.166000000000004,0.0072,3.734,0.0951795785693226,0.1790069299461736,63.0,35.0
29,T17,Rico Hoey,Rico Hoey,-5.0,-5,67.0,,,,67.0,5.0,-0.2429853818281519,1.8542087709031088,0.616,90.526,5.704,14.158000000000001,32.988,0.00704,3.94,0.0984119612050432,0.1823672938043333,89.0,60.0
30,T17,Zach Bauchou,Zach Bauchou,-5.0,-5,67.0,,,,67.0,5.0,-0.2620391699362172,1.8427764980382697,0.652,90.414,5.486,14.056,33.01,0.00718,3.718,0.0949369520386622,0.17798230261703,68.0,38.0
31,T17,Zecheng Dou,Zecheng Dou,-5.0,-5,67.0,,,,67.0,5.0,-0.2585920983700994,1.8448447409779405,0.674,90.664,5.656,14.180000000000001,32.682,0.00686,3.582,0.0943058611215953,0.1773615876504024,101.0,70.0
32,T32,Adam Hadwin,Adam Hadwin,-4.0,-4,68.0,,,,68.0,4.0,-0.2374674549890839,1.4575195270065497,0.158,77.73400000000001,1.804,5.694,17.204,0.00756,3.77,0.096739918701079,0.1827171952622075,39.0,7.0
33,T32,Adam Schenk,Adam Schenk,-4.0,-4,68.0,,,,68.0,4.0,-1.4720204118036584,0.716787752917805,0.042,68.19800000000001,0.502,1.862,7.194000000000001,0.00034,0.294,0.0160372407939235,0.038156875119179,130.0,97.0
34,T32,Adrien Dumont de Chassart,Adrien Dumont de Chassart,-4.0,-4,68.0,,,,68.0,4.0,-0.2391600416563823,1.4565039750061708,0.18,77.37,1.802,5.666,17.078,0.00758,3.712,0.0967779561295615,0.1834441586485585,37.0,3.0
35,T32,Andrew Novak,Andrew Novak,-4.0,-4,68.0,,,,68.0,4.0,-0.2489998467508703,1.450600091949478,0.168,77.676,1.864,5.524,16.928,0.0072,3.672,0.0953405202529289,0.1799966493939007,64.0,29.0
36,T32,Ben Silverman,Ben Silverman,-4.0,-4,68.0,,,,68.0,4.0,-0.2441297344093047,1.4535221593544172,0.136,77.684,1.8780000000000001,5.702,16.81,0.00718,3.678,0.0961168836582671,0.1814060288834455,71.0,35.0
37,T32,Emiliano Grillo,Emiliano Grillo,-4.0,-4,68.0,,,,68.0,4.0,-0.2476910709433004,1.4513853574340199,0.166,77.884,1.882,5.806,17.058,0.0077,3.84,0.0954668707290618,0.179316872477426,28.0,-9.0
38,T32,Isaiah Salinda,Isaiah Salinda,-4.0,-4,68.0,,,,68.0,4.0,-0.2502283182472988,1.449863009051621,0.16,77.622,1.746,5.58,16.93,0.00666,3.604,0.0941973712152,0.1790319060444465,112.0,74.0
39,T32,J.T. Poston,J.T. Poston,-4.0,-4,68.0,,,,68.0,4.0,-0.3324771611468162,1.4005137033119104,0.152,76.982,1.702,5.41,16.46,0.00662,3.378,0.0870190441141572,0.1657916416864049,114.0,75.0
40,T32,Jackson Koivun,Jackson Koivun,-4.0,-4,68.0,,,,68.0,4.0,-0.2429959174403911,1.4542024495357655,0.16199999999999998,77.77199999999999,1.894,5.872,17.366,0.00736,3.748,0.0963115459989298,0.182510840126704,51.0,11.0
41,T32,John Parry,John Parry,-4.0,-4,68.0,,,,68.0,4.0,-0.2633573158593749,1.4419856104843751,0.13999999999999999,77.39200000000001,1.8159999999999998,5.876,16.916,0.00684,3.562,0.0929058473665499,0.175766042252308,102.0,61.0
42,T32,John VanDerLaan,John VanDerLaan,-4.0,-4,68.0,,,,68.0,4.0,-0.2546189899462319,1.447228606032261,0.152,77.67399999999999,1.828,5.792,16.988,0.00674,3.618,0.0939056826977682,0.177419633995372,108.0,66.0
43,T32,Karl Vilips,Karl Vilips,-4.0,-4,68.0,,,,68.0,4.0,-0.2361183202339146,1.4583290078596514,0.164,77.672,1.918,5.598,17.04,0.00718,3.788,0.0962383605120768,0.1810954508360194,69.0,26.0
44,T32,Kensei Hirata,Kensei Hirata,-4.0,-4,68.0,,,,68.0,4.0,-0.2574391444685028,1.4455365133188984,0.164,77.438,1.8739999999999999,5.4719999999999995,16.776,0.00704,3.5900000000000003,0.0947407360124391,0.1768029018851765,90.0,46.0
45,T32,Marco Penge,Marco Penge,-4.0,-4,68.0,,,,68.0,4.0,-0.2634131201958314,1.4419521278825012,0.13999999999999999,77.482,1.8159999999999998,5.582,17.022000000000002,0.00716,3.592,0.0931586850653873,0.1756356611860113,73.0,28.0
46,T32,Patton Kizzire,Patton Kizzire,-4.0,-4,68.0,,,,68.0,4.0,-0.5677405539734683,1.2593556676159192,0.098,75.106,1.388,4.386,13.926,0.00366,2.14,0.0613922025511004,0.1258262385456685,123.0,77.0
47,T32,Steven Fisk,Steven Fisk,-4.0,-4,68.0,,,,68.0,4.0,-0.2626228430791811,1.4424262941524915,0.16,77.36800000000001,1.76,5.628,16.816,0.00678,3.744,0.0946593160313425,0.1773813864532725,106.0,59.0
48,T32,Taylor Moore,Taylor Moore,-4.0,-4,68.0,,,,68.0,4.0,-0.2601696848229434,1.4438981891062341,0.16199999999999998,77.654,1.79,5.572,16.933999999999997,0.00706,3.668,0.0925645285749939,0.1773261526531693,86.0,38.0
49,T32,Taylor Pendrith,Taylor Pendrith,-4.0,-4,68.0,,,,68.0,4.0,0.1786187536457378,1.7071712521874427,0.22200000000000003,80.474,2.796,8.065999999999999,21.954,0.01758,7.442,0.1600591221653977,0.274720940749845,4.0,-45.0
50,T32,Trace Crowe,Trace Crowe,-4.0,-4,68.0,,,,68.0,4.0,-0.246558425883194,1.4520649444700837,0.17600000000000002,77.496,1.7399999999999998,5.688,17.066,0.00756,3.754,0.0952713555902479,0.1802775558214768,40.0,-10.0
51,T32,Tyler Duncan,Tyler Duncan,-4.0,-4,68.0,,,,68.0,4.0,-0.2470861779437601,1.451748293233744,0.16,77.72200000000001,1.9220000000000002,5.876,17.186,0.00694,3.624,0.0942156228305576,0.1778388689179521,94.0,43.0
52,T32,Vince Whaley,Vince Whaley,-4.0,-4,68.0,,,,68.0,4.0,-0.2622729874978012,1.4426362075013195,0.152,77.228,1.77,5.672,16.98,0.00682,3.664,0.0937728828050323,0.1781963204903791,103.0,51.0
53,T53,Aaron Wise,Aaron Wise,-3.0,-3,69.0,,,,69.0,3.0,-0.2546270105823937,1.047223793650564,0.027999999999999997,57.8,0.532,1.802,7.196,0.00712,3.844,0.0949403696391771,0.1819152904105263,80.0,27.0
54,T53,Austin Duncan,Austin Duncan,-3.0,-3,69.0,,,,69.0,3.0,-0.2531255611121015,1.0481246633327392,0.026,57.506,0.482,1.748,7.112,0.0071,3.582,0.0940090100485286,0.1782996305385906,82.0,28.0
55,T53,Austin Eckroat,Austin Eckroat,-3.0,-3,69.0,,,,69.0,3.0,-0.3191764194453573,1.0084941483327858,0.022000000000000002,57.07600000000001,0.45599999999999996,1.8519999999999999,7.022,0.00654,3.292,0.0878679119959115,0.1684708057824001,117.0,62.0
